RestaurantID,Name,Address,Time,Price,Latitude,Longitude
1,Bún Thủy - Trần Nhật Duật,"98 Trần Nhật Duật, Hoàn Kiếm, Hà Nội",,,21.0344311,105.8550895
2,Trà Sữa Tocotoco - Thiên Đường Bảo Sơn,"A32-18 Khu A Geleximco Lê Trọng Tấn, Hoài Đức, Hà Nội",,,,
3,Texas Chicken - Aeon Mall Hà Đông,"Tầng 1 Aeon Mall Hà Đông, P. Dương Nội, Hà Đông, Hà Nội",,,,
4,Happy Lunch - Xuân La,"34 Ngách 36 Ngõ 28 Xuân La, P. Xuân La, Tây Hồ, Hà Nội",,,,
5,Vịt 29 - Vịt Quay Bắc Kinh - Nguyễn Thượng Hiền,"29 Nguyễn Thượng Hiền, P. Nguyễn Du, Hai Bà Trưng, Hà Nội",,,21.0188681,105.8431002
6,Bánh Mì Bami Bread - Hoàng Quốc Việt,"208 Hoàng Quốc Việt, P. Cổ Nhuế, Bắc Từ Liêm, Hà Nội",,,21.046258,105.7846567
7,Trà Sữa Tocotoco - Nguyễn Hoàng,"107 Nguyễn Hoàng, P. Mỹ Đình 2, Nam Từ Liêm, Hà Nội",,,21.0330994,105.7736267
8,"Bếp Mẹ Thỏ - Bún, Miến & Phở Trộn Online","135 Ngõ Văn Chương, P. Văn Chương, Đống Đa, Hà Nội",,,21.020624,105.8363812
9,Trà sữa LeeTee - Kem Trứng & Trà Hoa Quả - Láng Hạ,"1B Ngõ 87 Láng Hạ, P. Thành Công, Ba Đình, Hà Nội",,,21.0174975,105.8157795
10,Trà Sữa Tiger Sugar Delivery - Đường Nâu Sữa Đài Loan - Trần Quốc Hoàn,"263 Trần Quốc Hoàn, P. Dịch Vọng Hậu, Cầu Giấy, Hà Nội",,,21.0416617,105.7816941
11,JUICE BABY & TEA - Trà Và Nước Ép Hoa Quả Tươi,"31 Nguyễn Thị Định, Cầu Giấy, Hà Nội",,,21.0114195,105.8044809
12,Tocotoco - Goldsilk Complex,"L1-01 Lk Goldsilk Complex, Số 430, P. Cầu Am, Hà Đông, Hà Nội",,,,
13,Trà Sữa Mixue - Big C Thăng Long,"Gian Hàng 2K81 Trung Tâm Thương Mại Big C Thăng Long, Đường Trần Duy Hưng, P. Trung Hoà, Cầu Giấy, Hà Nội",,,,
14,JapanDeli Express - Shophouse S07 Park 10 KĐT Vinhomes Times City Park Hill,"Shophouse S07 Park 10 KĐT Vinhomes Times City Park Hill , Lĩnh Nam, P. Mai Động, Hoàng Mai, Hà Nội",,,,
15,Maru Korean - Tiệm Đồ Ăn Hàn Quốc & Trà Sữa - Lê Đại Hành,"25 Lê Đại Hành, P. Lê Đại Hành, Hai Bà Trưng, Hà Nội",,,21.0101139,105.8493565
16,The Pizza Company - The Manor,"A004 - Tòa The Manor, Mễ Trì, P. Mỹ Đình 1, Nam Từ Liêm, Hà Nội",,,,
17,Tiệm Cơm ChisnBa - Cơm Rang Zòn - Ngọc Hồi,"Số 8A, Nơ 2 Khu Đô Thị Pháp Vân, Ngõ 15 Đường Ngọc Hồi, P. Hoàng Liệt, Hoàng Mai, Hà Nội",,,,
18,Sữa Chua Trân Châu Hạ Long - Tân Mai,"116 Tân Mai, P. Tân Mai, Hoàng Mai, Hà Nội",,,20.983543,105.8503078
19,Thái Hạnh - Huy Mai - Thiên Đường Ăn Vặt,"112 D4 Ngõ 4C Đặng Văn Ngữ, P. Trung Tự, Đống Đa, Hà Nội",,,21.0098254,105.8321061
20,TOUS les JOURS - Hoàng Đạo Thúy,"24T1B KĐT Trung Hoà - Nhân Chính, Hoàng Đạo Thúy, P. Trung Hòa, Cầu Giấy, Hà Nội",,,,
21,"Highlands Coffee - Trà, Cà Phê & Bánh - Hà Nội Post Office","8 Lê Thạch, P. Tràng Tiền, Hoàn Kiếm, Hà Nội",,,21.0271707,105.8546962
22,Bánh Gà Thần Thánh - 158 Hồng Mai,"11 Ngõ 158 Hồng Mai, P. Bạch Mai, Hai Bà Trưng, Hà Nội",,,20.9982002,105.8529656
23,Kem Dairy Queen - Royal City,"Tầng Hầm 2, Tầng Hầm B2, Royal City, 72A Nguyễn Trãi, P. Thượng Đình, Thanh Xuân, Hà Nội",,,,
24,Cháo Dinh Dưỡng Hải Đăng - 21 Văn Chương 2,"21 Văn Chương 2, P. Văn Chương, Đống Đa, Hà Nội",,,21.022042,105.8370299
25,With Chamei - Japanese Matcha & Houjicha - 11 Ngô Tất Tố,"Số 11 Ngô Tất Tố, P. Văn Miếu, Đống Đa, Hà Nội",,,21.0277014,105.8368313
26,Bánh Tráng Hoàng Bèo - 22 Duy Tân,"22 Duy Tân, P. Dịch Vọng Hậu, Cầu Giấy, Hà Nội",,,21.0306389,105.7857047
27,"Fruits Mart - Trái Cây, Nước Ép, Sinh Tố - Lê Văn Lương","Sảnh Bể Bơi Việt Đức Complex, 39 Lê Văn Lương, P. Nhân Chính, Thanh Xuân, Hà Nội",,,,
28,Kem Swensen's - Times City,"Tầng Hầm 1, Tầng B1 TTTM Times City, 458 Minh Khai, P. Vĩnh Tuy, Hai Bà Trưng, Hà Nội",,,,
29,Chadee - Tiệm Trà Thái Đậm Vị - Trung Kính,"18 Trung Kính, P. Trung Hoà, Cầu Giấy, Hà Nội",,,21.0156149,105.7963868
30,Vua Bánh Mì Sài Gòn - Duy Tân,"44 Duy Tân, P. Dịch Vọng Hậu, Cầu Giấy, Hà Nội",,,21.0306389,105.7857047
31,Hoa Béo - Nem Nướng Ninh Hòa - Mai Động,"108 Mai Động, P. Mai Động, Hoàng Mai, Hà Nội",,,20.9910322,105.862514
32,Tiệm Gà Rán Signature 19 - Korean Food,"52 Bùi Thị Xuân, Hai Bà Trưng, Hà Nội",,,21.0160703,105.8497455
33,Mokchang - Đồ Ăn Hàn Quốc - Đức Thượng,"57 Thú Y, X. Đức Thượng, Hoài Đức, Hà Nội",,,,
34,Gà Rán & Burger Lotteria - Nguyễn Tuân,"82 Nguyễn Tuân, P. Thanh Xuân Trung, Thanh Xuân, Hà Nội",,,20.9966132,105.8050345
35,Domino's Pizza - Xuân La,"D22 107 Xuân La, Bắc Từ Liêm, Hà Nội",,,,
36,Cơm Thố Anh Nguyễn - Bán Đảo Linh Đàm,"Toà Nhà Nơ 6B, Đường Nguyễn Duy Trinh, Bán Đảo Linh Đàm, P. Hoàng Liệt, Hoàng Mai, Hà Nội",,,,
37,"HN - Bún Bò Huế, Phở, Cơm Mì Xào - Lê Trọng Tấn","192/334/4 Lê Trọng Tấn, P. Định Công, Hoàng Mai, Hà Nội",,,,
38,Quán Cơm Hạt Dẻ - Cơm Gà Online,"10 Ngõ 68 Triều Khúc, Thanh Xuân, Hà Nội",,,,
39,Bảo Ngọc Food - Mì Trộn Indomie & Đồ Ăn Vặt - Chùa Quỳnh,"310 Chùa Quỳnh, P. Bạch Mai, Hai Bà Trưng, Hà Nội",,,21.0010169,105.8581395
40,Cơm Phố - Cơm Gà & Cơm Bò - Dương Khuê,"11 Ngách 11 Ngõ 28 Dương Khuê, P. Mai Dịch, Cầu Giấy, Hà Nội",,,21.0353664,105.7723565
41,Bún Đậu Mẹt Minh Thư - Văn Minh,"1 Ngõ Văn Minh, P. Mai Dịch, Cầu Giấy, Hà Nội",,,,
42,Xuân Food - Mì Trộn Indomie - Tây Sơn,"Số 17 Ngõ 340 Tây Sơn, Đống Đa, Hà Nội",,,,
43,"Hân - Tokbokki, Gà Sốt Cay Hàn Quốc & Ăn Vặt - Hồ Tùng Mậu","18 Ngõ 20 Hồ Tùng Mậu, P. Mai Dịch, Cầu Giấy, Hà Nội",,,21.0384817,105.7788445
44,Cô Ba - Nem Nướng Nha Trang - Trích Sài,"245 Trích Sài, P. Bưởi, Tây Hồ, Hà Nội",,,21.0500141,105.8136203
45,Tim Food - Mì Trộn Indomie & Đồ Ăn Vặt - Hồng Hà,"1045 Hồng Hà, P. Chương Dương Độ, Hoàn Kiếm, Hà Nội",,,,
46,Cơm Sườn Cay HiMC - Hà Kế Tấn,"171 P. Hà Kế Tấn, P. Phương Liệt, Thanh Xuân, Hà Nội",,,20.996624,105.8366359
47,Cơm Thố Bách Khoa - Khâm Thiên,"275 Khâm Thiên, Đống Đa, Hà Nội",,,21.0192241,105.8390581
48,"Út Miền Nam - Mỳ Cay, Chân Gà Xốt Thái & Nem Chua Rán - Cầu Diễn","136/43/4 Cầu Diễn (Ngõ Quyết Tiến, Đằng Sau Trường Tiểu Học Minh Khai A, Ngọa Long), P. Minh Khai, Bắc Từ Liêm, Hà Nội",,,,
49,Cúc - Cháo Sườn Sụn - Phạm Văn Đồng,"Số 6 Phạm Văn Đồng (gần ngõ 12 Phạm Văn Đồng - chân cầu Thăng Long), Tổ Dân Phố Tân Xuân 3, P. Xuân Đỉnh, Bắc Từ Liêm, Hà Nội",,,,
50,Bún Bò Huế Hoàng Quân,"115A4 Thành Công, P. Thành Công, Ba Đình, Hà Nội",,,21.0204559,105.813175
51,Bami Deli - Bánh Mì Hương Vị Bò Sốt - 381 Đội Cấn,"381 Đội Cấn, P. Liễu Giai, Ba Đình, Hà Nội",,,21.0345662,105.8202188
52,Bún Đậu Mẹt Thủy Mít - C8 Thành Công,"104B - C8 Thành Công, P. Thành Công, Ba Đình, Hà Nội",,,,
53,Pizza Ông Tây - Đỗ Quang,"45 Đỗ Quang, Cầu Giấy, Hà Nội",,,21.0111992,105.8035319
54,Nhem Nhem - Đồ Ăn Vặt & Mì Trộn Indomie,"Số 2 Ngõ 43/66/9 Trung Kính, P. Trung Hoà, Cầu Giấy, Hà Nội",,,,
55,BUMTRO - Bún Trộn Nam Bộ - Đào Tấn,"26 Ngõ 58 Đào Tấn, P. Cống Vị, Ba Đình, Hà Nội",,,21.0347764,105.8093214
56,Bánh Mỳ Donner Kebab Bánh Mỳ Vũ - Ăn Vặt - Nguyễn Thị Định,"9D Ngõ 1 Nguyễn Thị Định, P. Trung Hoà, Cầu Giấy, Hà Nội",,,21.0134926,105.8038092
57,Mì Trộn Indomie 158 - Thành Công,"105 - C8 Thành Công, P. Thành Công, Ba Đình, Hà Nội",,,21.0204559,105.813175
58,Bảo Bảo - Mì Trộn Indomie - Shop Online,"20 Ngách 63 Ngõ 355 Xuân Đỉnh, P. Xuân Đỉnh, Bắc Từ Liêm, Hà Nội",,,,
59,Nem Nướng Nha Trang Ngọc Hằng - Hồng Mai,"113 Hồng Mai, P. Quỳnh Lôi, Hai Bà Trưng, Hà Nội",,,,
60,Hoa Béo - Nem Nướng Ninh Hoà - Xa La,"Số 19, Phố Xa La, P. Phúc La, Hà Đông, Hà Nội",,,20.9641923,105.7893537
61,"Zen Zen - Cơm Gà, Gà Rán & Cơm Bò - Trần Duy Hưng","12A Ngõ 88 Trần Duy Hưng, P. Trung Hòa, Cầu Giấy, Hà Nội",,,21.0122884,105.8004931
62,Tiệm Mì Indo - Kim Giang,"Số 71 Ngõ 64 Đường Kim Giang, P. Kim Giang, Thanh Xuân, Hà Nội",,,,
63,Gà Tươi Mạnh Hoạch - Nguyễn Văn Lộc,"17LK6C Nguyễn Văn Lộc, (70 Nguyễn Văn Lộc), P. Mỗ Lao, Hà Đông, Hà Nội",,,,
64,Cơm Tấm Delichi - Cơm Tấm Sườn Bì Chả - Dương Khuê,"19 Ngách 28/5 Dương Khuê, P. Mai Dịch, Cầu Giấy, Hà Nội",,,,
65,"Bento Delichi - Cơm Gà Xối Mỡ, Cơm Gà Mắm Tỏi - Dương Khuê","17 Ngách 28/5 Dương Khuê, P. Mai Dịch, Cầu Giấy, Hà Nội",,,,
66,Cô Tám - Cơm Rang & Cơm Tấm - 126 Hồng Mai,"126 Hồng Mai, Hai Bà Trưng, Hà Nội",,,,
67,Cơm Tấm Phương Anh - Bạch Mai,"35 Bạch Mai, P. Ô Cầu Dền, Hai Bà Trưng, Hà Nội",,,,
68,Duy Nhất - Phở Bò & Cơm Rang - Vĩnh Hưng,"51 Vĩnh Hưng, P. Vĩnh Hưng, Hoàng Mai, Hà Nội",,,20.9936836,105.879843
69,Cô Ba - Nem Nướng Nha Trang - Minh Khai,"382 Minh Khai, P. Vĩnh Tuy, Hai Bà Trưng, Hà Nội",,,20.9968384,105.8695815
70,Hoàng Huệ - Cơm Rang & Bún Bò Trộn - Chùa Láng,"14/22 Ngõ 185 Chùa Láng, Đống Đa, Hà Nội",,,21.0213292,105.8019586
71,"Quán Cô Mai - Bún, Miến & Bánh Đa Các Loại","6 Ngách 1 Ngõ 63 Trần Quốc Vượng, P. Dịch Vọng Hậu, Cầu Giấy, Hà Nội",,,,
72,Tiệm Gà Rán Óng Ánh - Ngọc Hà,"Số 6 Ngách 128, Ngõ 158 Ngọc Hà, P. Ngọc Hà, Ba Đình, Hà Nội",,,,
73,Chị Cúc - Bún Trộn Nam Bộ - Nguyễn Tuân,"164 Nguyễn Tuân, P. Thanh Xuân Trung, Thanh Xuân, Hà Nội",,,20.9982052,105.8034337
74,Như Mây - Bánh Đa Trộn,"38 Phố Thọ Lão, P. Đống Mác, Hai Bà Trưng, Hà Nội",,,,
75,Quán Ngon 286 - Bún Trộn Nam Bộ - Giáp Bát,"245 Giáp Bát, P. Giáp Bát, Hoàng Mai, Hà Nội",,,20.9859049,105.8423806
76,Đức Food - Mì Trộn Indomie - Ngõ 95 Chùa Bộc,"110 Ngõ 95 Chùa Bộc, Đống Đa, Hà Nội",,,21.0059137,105.8279666
77,Minh Phương - Nem Nướng Nha Trang - Vành Đai 2.5 Định Công,"Số 38 Đ. Vành Đai 2.5 Định Công, P. Định Công, Hoàng Mai, Hà Nội",,,,
78,Burger King - Giảng Võ,"C4 Giảng Võ, P. Giảng Võ, Ba Đình, Hà Nội",,,21.0273688,105.8240355
79,Cheese Coffee - Lê Đại Hành,"50A Đường Lê Đại Hành, P. Lê Đại Hành, Hai Bà Trưng, Hà Nội",,,,
80,Gong Cha - Trà & Cà Phê - Hoàng Đạo Thúy,"Tầng 1, 34T Hoàng Đạo Thúy, P. Trung Hòa, Cầu Giấy, Hà Nội",,,,
81,"Highlands Coffee - Trà, Cà Phê & Bánh - Eco Lake View","32 Đại Từ, P. Đại Kim, Hoàng Mai, Hà Nội",,,,
82,Tian Long - Lẩu Bò Tươi Triều Châu Cơ Sở 1 - Trần Thái Tông,"107-D5 Trần Thái Tông, P. Dịch Vọng Hậu, Cầu Giấy, Hà Nội",,,21.0319874,105.7876748
83,"Snap Food - Cơm, Bún & Bánh Mì Healthy - Nguyễn Phong Sắc","87A Nguyễn Phong Sắc, P. Dịch Vọng Hậu, Cầu Giấy, Hà Nội",,,21.0382099,105.7902902
84,"Al Fresco's - Pizza, Mỳ Ý, Sườn, Steak Bò Bít Tết - Hai Bà Trưng","23L Hai Bà Trưng, P. Hàng Bài, Hoàn Kiếm, Hà Nội",,,,
85,Trà Sữa Tocotoco - Cầu Giấy,"320 Cầu Giấy, Cầu Giấy, Hà Nội",,,21.03032,105.801387
86,KOI Thé - Cầu Giấy,"Số 377 Đường Cầu Giấy, Tổ 11, P. Dịch Vọng, Cầu Giấy, Hà Nội",,,,
87,Guu Chicken - Cơm Gà & Gà Rán - Tam Khương,"3 Tam Khương, P. Khương Thượng, Đống Đa, Hà Nội",,,21.0040293,105.8285414
88,The Alley - Trà Sữa Đài Loan - 48 Trần Phú,"48 Trần Phú, P. Mộ Lao, Hà Đông, Hà Nội",,,20.9796919,105.7870297
89,Gà Luộc & Gà Ủ Muối Hoa Tiêu & Gà Rán - Phùng Khoang,"Liền Kề 1 Lô 10 Ngõ 67 Phùng Khoang, P. Trung Văn, Nam Từ Liêm, Hà Nội",,,,
90,Ding Tea - Nguyễn Văn Huyên,"Nguyễn Văn Huyên (7 Ngõ 36 Hoàng Quốc Việt), P. Nghĩa Đô, Cầu Giấy, Hà Nội",,,,
91,"Chè Ngon Đảo Chè - Kem Xôi Bơ, Trà Sữa & Ăn Vặt - Lê Văn Thiêm","Số 1 Ngõ 29 Lê Văn Thiêm, P. Nhân Chính, Thanh Xuân, Hà Nội",,,21.0022815,105.8031016
92,Omy Bakery - Bánh Ngọt & Trà - Xuân Thủy,"1H13 Ngõ 130 Xuân Thuỷ, P. Dịch Vọng, Cầu Giấy, Hà Nội",,,21.0377506,105.7853316
93,Susi's Cake - Bông Lan Trứng Muối - Tôn Đức Thắng,"73 Văn Chương 2, P. Tôn Đức Thắng, Đống Đa, Hà Nội",,,,
94,"Ăn Vặt Quyết Sọt - Xiên Que, Mì Trộn & Trà Chanh - Khu Đô Thị Mới Định Công","CT1A- DN1 Khu Đô Thị Mới Định Công, Hoàng Mai, Hà Nội",,,,
95,Trung Nguyên Legend - Hoàng Đạo Thúy,"17T2 - 17T3 Hoàng Đạo Thúy, P. Trung Hòa, Cầu Giấy, Hà Nội",,,,
96,Đảo Chè - Chè Sạch Vị Ngon - Ngô Thì Nhậm,"17A Ngô Thì Nhậm, P. Quang Trung, Hà Đông, Hà Nội",,,20.9678516,105.7690593
97,Quán Quen - Mỳ Chua Cay - 167 Tây Sơn,"P113 - Ký Túc Xá 5A Ngõ 167 Tây Sơn (Cuối Ngõ Rẻ Phải 5m), P. Quang Trung, Đống Đa, Hà Nội",,,,
98,YH.TANG - Đệ Nhất Trà Sữa Nướng - Trần Phú,"64 Trần Phú, P. Mộ Lao, Hà Đông, Hà Nội",,,20.9796919,105.7870297
99,LAT - Latte & Trà Sữa - Giải Phóng,"Tòa A2 Ngõ 773 Đường Giải Phóng, P. Giáp Bát, Hoàng Mai, Hà Nội",,,,
100,Mango Hello - Trà Xoài & Xôi Xoài - 04 Nguyễn Thị Định,"Số 4 Nguyễn Thị Định, P.Nhân Chính, Thanh Xuân, Hà Nội",,,21.0066402,105.8048089
101,Nucafe - Lê Thánh Tông,"18A Lê Thánh Tông, P.Phan Chu Trinh, Hoàn Kiếm, Hà Nội",,,21.0202274,105.8583536
102,Nem Chua Rán 36 Tạm Thương - Tây Sơn,"Số 6A Ngõ 178 Tây Sơn, P. Trung Liệt, Đống Đa, Hà Nội",,,,
103,"Sành Rau Má, Nước Mía Sầu Riêng & Trà Bí Đao - Tam Khương","Số 83A Phố Tam Khương, P. Khương Thượng, Đống Đa, Hà Nội",,,,
104,Matcha Vibe - Tiệm Trà Nhật Bản - 11A Lương Thế Vinh,"Số 11A Lương Thế Vinh, P. Văn Quán, Thanh Xuân, Hà Nội",,,,
105,Trà Sữa Wait Tea - Cầu Diễn,"66 Ngõ 134 Cầu Diễn, Bắc Từ Liêm, Hà Nội",,,21.040814,105.7656389
106,Chin Chin - Trà Sữa Đậm Vị & Trà Hoa Quả Tươi - Quang Trung,"451 Quang Trung, P. Phú La, Hà Đông, Hà Nội",,,20.9633364,105.7662905
107,A-Phú - Mì Trộn Indomie & Ăn Vặt - Thanh Xuân Bắc,"102B - E11 Thanh Xuân Bắc (Ngõ 116 Lương Thế Vinh), P. Thanh Xuân Bắc, Thanh Xuân, Hà Nội",,,,
108,NooShan - Trà Sữa Shan Tuyết Pha Máy - 42 Nguyễn Văn Tuyết,"42 Nguyễn Văn Tuyết, P. Ngã Tư Sở, Đống Đa, Hà Nội",,,,
109,Minh Food - Nem Chua Rán Và Xiên Que,"38 Ngõ Thái Thịnh 1, P. Thịnh Quang, Đống Đa, Hà Nội",,,21.009009,105.8158545
110,"Kiot Trạm - Cafe Muối, Trà Sữa & Trà Hoa Quả - 27 Trương Công Giai","Số 38/45 Trần Thái Tông, P. Dịch Vọng, Cầu Giấy, Hà Nội",,,,
111,1000M - Trà & Trà Sữa Shan Tuyết Thượng Hạng - 45 Nguyễn Thị Định,"45 Nguyễn Thị Định, P. Trung Hoà, Cầu Giấy, Hà Nội",,,21.010429,105.8044051
112,"Trà sữa Winggo - Trà Sữa Kem Trứng Nướng, Trà Hoa Quả & Matcha - 34 Trung Hòa","34 Trung Hòa, P. Trung Hoà, Cầu Giấy, Hà Nội",,,21.0166399,105.7996324
113,Trà Sữa Rosier - Fresh Tea & Coffee - Tô Hiến Thành,"63 Tô Hiến Thành, Hai Bà Trưng, Hà Nội",,,21.0131246,105.8481846
114,Trà Sữa Đô Đô - Ngô Thì Nhậm,"34B Ngô Thì Nhậm, P. Hà Cầu, Hà Đông, Hà Nội",,,20.9687125,105.7691947
115,Tiệm Trà Trái Cây Mê Ly - 100 Thái Thịnh,"100 Thái Thịnh, P. Láng Hạ, Đống Đa, Hà Nội",,,21.011036,105.8162307
116,Trà Sữa Yi He Tang - 127 Nguyễn Thị Định,"Số 127 Nguyễn Thị Định, P. Trung Hòa, Cầu Giấy, Hà Nội",,,,
117,Là Xôi - 318A Thái Hà,"318A Thái Hà, P. Trung Liệt, Đống Đa, Hà Nội",,,21.0144321,105.8183628
118,"Bánh Tráng Happy - Mì Trộn, Đồ Ăn Vặt & Trà Sữa - 325 Vũ Tông Phan","325 Vũ Tông Phan, P. Khương Đình, Thanh Xuân, Hà Nội",,,20.992084,105.8142024
119,Trà Sữa Royaltea - 323 Xuân Đỉnh,"Số 12 Ngõ 323/75, P. Xuân Đỉnh, Bắc Từ Liêm, Hà Nội",,,21.0668993,105.7923986
120,Hap Juice - Nước Ép & Sinh Tố - 175 Trương Định,"175 Trương Định, P. Trương Định, Hai Bà Trưng, Hà Nội",,,20.9951559,105.8490217
121,Thuý Mẹt - Nem Chua Rán Tạm Thương - Ô Chợ Dừa,"92A Ô Chợ Dừa, Đống Đa, Hà Nội",,,21.0213924,105.8250224
122,Gà Rán KFC - Bạch Mai,"373 Bạch Mai, P. Bạch Mai, Hai Bà Trưng, Hà Nội",,,20.9997871,105.8503124
123,Phúc Long 1B Nguyễn Hữu Huân,"1B Nguyễn Hữu Huân, P. Lý Thái Tổ, Hoàn Kiếm, Hà Nội",,,21.0351525,105.8544758
124,Phê La - Trà & Cà Phê Đặc Sản - Đại La,"24 Ngõ 128C Đại La, P. Đồng Tâm, Hai Bà Trưng, Hà Nội",,,20.9987099,105.8446289
125,The Coffee House - Lê Thanh Nghị,"92 Lê Thanh Nghị, P. Bách Khoa, Hai Bà Trưng, Hà Nội",,,21.0031276,105.8476457
126,Gà Rán Popeyes - Trần Quốc Hoàn,"69 Trần Quốc Hoàn, P. Dịch Vọng Hậu, Cầu Giấy, Hà Nội",,,21.0414696,105.786802
127,ChanChan - Sữa Tươi Trân Châu Đường Đen Kem Trứng,"Số Nhà 23 Ngõ 63 Trần Quốc Vượng, P. Dịch Vọng Hậu, Cầu Giấy, Hà Nội",,,,
128,"Bánh Cờ-Rếp Crepe, Mì Trộn & Đồ Ăn Vặt - Nguyễn Văn Linh","Số 16 Ngách 765/114 Nguyễn Văn Linh, Long Biên, Hà Nội",,,21.0315351,105.9198215
129,Fruit Garden - Trái Cây Tươi Cắt Gọt Sẵn - Bắc Từ Liêm,"39 Ngõ 178 Cổ Nhuế, P. Cổ Nhuế 2, Bắc Từ Liêm, Hà Nội",,,21.0642582,105.7817878
130,Việt Nguyễn Coffee - Đại La,"10 Ngõ 35 - 37 Đại La, P. Trương Định, Hai Bà Trưng, Hà Nội",,,20.9956469,105.8488994
131,"Nguyệt Phong FOOD - Bánh Chưng Rán, Bánh Mỳ Pate & Mì Trộn Indomie - Văn Chương","Số 66 Ngách 33 Ngõ Văn Chương 2, P. Văn Chương, Đống Đa, Hà Nội",,,,
132,Gà Rán & Pizza 99,"10 Ngõ 38 Khúc Thừa Dụ, P. Dịch Vọng, Cầu Giấy, Hà Nội",,,,
133,"Doo Foods - Burger, Gà Rán & Cơm Gà - Giải Phóng","37 ngõ 205 Giải Phóng, P. Đồng Tâm, Hai Bà Trưng, Hà Nội",,,,
134,"Tiệm Trà Chè Sky - Mì Trộn Indomie, Mì Chua Cay & Trà Chanh - Thượng Đình","6 Thượng Đình, P. Thượng Đình, Thanh Xuân, Hà Nội",,,20.9986688,105.8170176
135,"Hủ Tiếu Thái Lan, Trà Sữa Thái, Ăn Vặt - Pi Thai - 101A Phạm Ngọc Thạch","101A Phố Phạm Ngọc Thạch, Tổ 50, P. Phương Liên, Đống Đa, Hà Nội",,,,
136,"Tiệm Trà Thủ Đô - Trà Trái Cây Tươi Không Siro, Trà Sữa & Nước Ép - 69 Nguyễn Hoàng","Số 69 Nguyễn Hoàng, P. Mỹ Đình 2, Nam Từ Liêm, Hà Nội",,,21.0330994,105.7736267
137,Coco Nama Tea Bar - Nguyễn Khánh Toàn,"74A Nguyễn Khánh Toàn, P. Quan Hoa, Cầu Giấy, Hà Nội",,,21.0383475,105.8002309
138,AI Coffee - 145 Nhật Chiêu,"145 Nhật Chiêu, P. Nhật Tân, Tây Hồ, Hà Nội",,,21.0712057,105.813965
139,Duy Food - Mì Trộn Indomie,"Số 3 Ngõ 67 Trần Phú, P. Văn Quán, Hà Đông, Hà Nội",,,,
140,Okitaco - Cơm Taco Okinawa,"S402.01S09 Vinhomes Smart City, P. Tây Mỗ, Nam Từ Liêm, Hà Nội",,,,
141,"Le Pain Lee - Burger, Gà Rán & Cơm Gà - Nguyễn Xiển","65 Ngõ 161 Nguyễn Xiển, P. Hạ Đình, Thanh Xuân, Hà Nội",,,20.9869735,105.80745
142,"Tiệm Bé Cá – Trà Sữa, Mỳ Ý & Sandwich","Số Nhà 8 Ngõ 583 Đường Nguyễn Trãi, Tổ 13, P. Thanh Xuân Nam, Thanh Xuân, Hà Nội",,,,
143,Quang Food - Mì Trộn Indomie - Ngõ Chợ Khâm Thiên,"Số 30 Ngõ 143 Chợ Khâm Thiên, P. Trung Phụng (Đối diện UBND phường Trung Phụng), Đống Đa, Hà Nội",,,,
144,Hà Juice - Nước Ép & Trà Trái Cây Tươi,"18 Ngõ 105 Trần Quốc Vượng, P. Dịch Vọng Hậu, Cầu Giấy, Hà Nội",,,,
145,"Sữa Hạt Mix - Đậu Nành, Rau Má Mix & Trà Sữa Gạo - 126 Phúc Tân","126 Phúc Tân, P. Phúc Tân, Hoàn Kiếm, Hà Nội",,,21.0368566,105.8548044
146,"Dương Dương - Lẩu Tokbokki, Mỳ Cay, Kimbap - Đồng Me","Số Nhà 46 Ngõ 32 Đồng Me, P. Mễ Trì, Nam Từ Liêm, Hà Nội",,,,
147,The Chum Coffee - 42 Trần Quý Kiên,"42 Trần Quý Kiên, Cầu Giấy, Hà Nội",,,21.0359849,105.7923574
148,Chè Bưởi Tư Đỉnh - Lương Thế Vinh,"68 Lương Thế Vinh, P. Thanh Xuân Bắc, Thanh Xuân, Hà Nội",,,20.9908328,105.7984815
149,"Hạt Gạo Food - Cơm Cuộn Rong Biển, Mỳ Ý & Đồ Ăn Nhanh - 286 Nguyễn Xiển","CT3 Chung Cư Ecogreen, 286 Nguyễn Xiển, X. Tân Triều, Thanh Trì, Hà Nội",,,,
150,Trà Sữa Tocotoco - 271 Nguyễn Khang,"271 Nguyễn Khang, P. Yên Hòa, Cầu Giấy, Hà Nội",,,21.0217139,105.7997294
151,San Tokbokki - Ẩm Thực Hàn Quốc - Trần Quốc Hoàn,"3A2 Ngõ 215 Trần Quốc Hoàn, P. Dịch Vọng Hậu, Cầu Giấy, Hà Nội",,,21.0413436,105.7826913
152,"Tiệm Phương Linh - Mì Trộn Indomie, Bánh Mì Pate & Nước Ép - Đồng Tiến","Số 73 Đường Đồng Tiến, Hoài Đức, Hà Nội",,,,
153,Moi Cheese - Trà Sữa Full Topping - Số 7 Xuân Thuỷ,"Số 7 Xuân Thủy, P. Dịch Vọng Hậu, Cầu Giấy, Hà Nội",,,21.0366416,105.7852446
154,BÁNH GÀ HUA - CHÙA BỘC,"42 Ngách 8 Ngõ 95 Chùa Bộc, P. Trung Liệt, Đống Đa, Hà Nội",,,21.0065345,105.8273951
155,Tiệm Trà BốpBi - Xuân Đỉnh - .,"489 Xuân Đỉnh , Bắc Từ Liêm, Hà Nội",,,21.0748042,105.7906068
