RestaurantID,Name,Address,Time,Price,Latitude,Longitude
773,"Haki Quán - Cháo Ếch, Mì Trộn Indomie & Đồ Ăn Vặt - Thanh Lãm","4 Ngõ 5 Thanh Lãm, Hà Đông, Hà Nội",,,20.9451044,105.7527564
774,"Bếp Cô Hà - Mỳ Trộn, Xôi & Bánh Mỳ - 95 Yên Hòa","95 Yên Hòa, P. Yên Hòa, Cầu Giấy, Hà Nội",,,21.0218044,105.790872
775,Liên Food - Cơm & Mì Tìm Cật Chua Cay - Khâm Thiên,"4A Ngách 87 Ngõ 165 Chợ Khâm Thiên, P. Trung Phụng, Đống Đa, Hà Nội",,,21.0153083,105.8380618
776,Cheese Won - Bánh Đồng Xu Phô Mai - Dương Khuê,"Số 43 Nhà D Dương Khuê (Đối Diện Cafe Hội An Số 30 Dương Khuê), P. Mai Dịch, Cầu Giấy, Hà Nội",,,21.0353211,105.7729122
777,Bếp Mẹ Cua - Mì Indomie & Đồ Ăn Vặt - Nghĩa Dũng,"11B Ngách 26 Bgõ 29 Nghĩa Dũng, P. Phúc Xá, Ba Đình, Hà Nội",,,21.044057,105.8501407
778,Quán Gà Ủ Muối & Gà Luộc - Đồ Ăn Nhanh - Triều Khúc,"Số 30 Ngách 59 Ngõ 68 Triều Khúc, P. Thanh Xuân Nam, Thanh Xuân, Hà Nội",,,20.9829898,105.7994637
779,Meo Meo Food - Bánh Tráng Trộn & Mì Trộn Indomie - Đê La Thành,"758 Đê La Thành, P. Thành Công, Ba Đình, Hà Nội",,,21.0242496,105.8150579
780,"Gà Bó Xôi 80 - Mẹt Gà, Gà Rán & Trà Sữa","150D Nguyễn Đình Hoàn, P. Nghĩa Đô, Cầu Giấy, Hà Nội",,,21.0411169,105.805257
781,Cô Hai - Lẩu Ngon Miền Tây,"Số 2 Ngách 78 Ngõ 324 Phương Canh, P. Phương Canh, Nam Từ Liêm, Hà Nội",,,21.0346586,105.7420175
782,Xanh Fruits - Hoa Quả Gọt Sẵn - Nguyễn Khang,"493 Nguyễn Khang, Cầu Giấy, Hà Nội",,,21.0298333,105.8005614
783,Quán Khói - Lẩu Cốc & Đồ Ăn Vặt,"65 ngõ 109 quan nhân, P. Nhân Chính, Thanh Xuân, Hà Nội",,,21.0062206,105.8131891
784,Quán Chị Boong - Gà Popcorn Sốt & Đồ Ăn Vặt Hàn Quốc - 173 Thịnh Quang,"173 Thịnh Quang, Đống Đa, Hà Nội",,,21.0135229,105.815432
785,Minh Food - Mì Trộn Indomie - Trương Định,"8A Ngách 23 Ngõ 663 Trương Định, Hoàng Mai, Hà Nội",,,20.9786197,105.8437889
786,"Bún, Mì & Bánh Mỳ - Ben Quán Food","121F Định Công, Hoàng Mai, Hà Nội",,,20.9836524,105.837871
787,Minh Hoàng Bakery - Bông Lan Trứng Muối & Đồ Uống Online - Trần Thái Tông,"37 Ngõ 44 Trần Thái Tông, P. Dịch Vọng Hậu, Cầu Giấy, Hà Nội",,,21.0341766,105.7878924
788,Trà Sữa Tiger Sugar - Nguyễn Chính,"39 Nguyễn Chính, P. Tân Mai, Hoàng Mai, Hà Nội",,,20.9788334,105.8493904
789,Royal Tea - Trà Sữa Trân Châu - Nguyễn Chính,"39 Nguyễn Chính, P. Tân Mai, Hoàng Mai, Hà Nội",,,20.9788334,105.8493904
790,Bánh Mì Minh Nhật - Duy Tân,"66 Duy Tân, P. Dịch Vọng Hậu, Cầu Giấy, Hà Nội",,,21.0314852,105.784148
791,MIN BÚN RIÊU - BÚN RIÊU CUA - ĐỒNG XUÂN,"52 Phố Đồng Xuân, Hoàn Kiếm, Hà Nội",,,21.0375085,105.8490207
792,Anh Béo - Bún & Bánh Đa Trộn - Vĩnh Hưng,"17 Ngách 29 Ngõ 221 Vĩnh Hưng, P. Vĩnh Hưng, Hoàng Mai, Hà Nội",,,20.9896448,105.8777185
793,"Chick Garden - Chè, Súp & Mỳ Chua Cay - Ngô Thì Nhậm","34A Ngô Thì Nhậm, P. Hà Cầu, Hà Đông, Hà Nội",,,20.9692928,105.7688512
794,Royaltea - 20 Nguyễn Đình Chiểu,"20 Nguyễn Đình Chiểu, P. Lê Đại Hành, Hai Bà Trưng, Hà Nội",,,21.0154601,105.847238
795,Trà Sữa Tiger Hill - Toà K1 KĐT Việt Hưng,"Kiot 8A Toà K1 Khu Đô Thị Việt Hưng, P. Đức Giang, Long Biên, Hà Nội",,,21.0669071,105.907342
796,Trà Bí Đao Plus - Nguyễn Chính,"39 Nguyễn Chính, P. Tân Mai, Hoàng Mai, Hà Nội",,,20.9788334,105.8493904
797,Nem Nướng Nha Trang Luji - Kiot K101 khu TMDV Trung Văn VL1,"Kiot K101 khu TMDV Trung Văn VL1, Nam Từ Liêm, Hà Nội",,,20.989171,105.7835348
798,Trà Bí Đao Nam Duy - Hà Nội - Vũ Tông Phan,"239 Vũ Tông Phan, P. Khương Trung, Thanh Xuân, Hà Nội",,,20.995057,105.8152357
799,Bánh Mì Tuhu Bread - Đỗ Ngọc Du,"11 Đỗ Ngọc Du, P. Đồng Nhân, Hai Bà Trưng, Hà Nội",,,21.0137659,105.8556692
800,Yi He Kao Nai - Trà Sữa Nướng Vân Nam - Tam Khương,"70 Tam Khương, P. Khương Thượng, Đống Đa, Hà Nội",,,21.0042424,105.8268248
801,Bola - Bông Lan Trứng Muối Và Chè Đà Nẵng - Phan Bá Vành,"46 Ngõ 158 Phan Bá Vành, Bắc Từ Liêm, Hà Nội",,,21.0514925,105.7717973
802,Korea House - Đồ Ăn Hàn Quốc Và Cơm Trộn - Ngõ Chùa Liên Phái,"59 Ngõ Chùa Liên Phái, P. Cầu Dền, Hai Bà Trưng, Hà Nội",,,21.0049832,105.8494763
803,Mincha - Mì Trộn Indomie & Cuốn Ngon 4 Mùa,"31 Phố Nguyễn Văn Tuyết, P. Ngã Tư Sở, Đống Đa, Hà Nội",,,21.0095298,105.8201699
804,Sữa Chua Trân Châu Hạ Long Healthy - Nguyễn Chính,"39 Nguyễn Chính, P. Tân Mai, Hoàng Mai, Hà Nội",,,20.9788334,105.8493904
805,Trà sữa Cooler City - Icecream & Tea - Phố Xốm,"36 Phố Xốm, P. Phú Lãm, Hà Đông, Hà Nội",,,20.9461504,105.7567796
806,Bánh Cuốn Phủ Lý - Nguyễn Văn Cừ,"Kiốt 9 Ngõ 558 Nguyễn Văn Cừ, Long Biên, Hà Nội",,,21.0485263,105.8836046
807,Quequefood - Đồ Ăn Hàn Quốc Online,"15 Ngách 134 Ngõ 1277 Giải Phóng, P. Thịnh Liệt, Hoàng Mai, Hà Nội",,,20.9712173,105.8431471
808,Tuyết Nhung - Cơm Gà Phú Yên - Chợ Gạo,"4 Chợ Gạo, Hoàn Kiếm, Hà Nội",,,21.0369613,105.8530392
809,Trang Mèo - Phở Xào Bắp Bò - Hàng Buồm,"11 Hàng Buồm, P. Hàng Buồm, Hoàn Kiếm, Hà Nội",,,21.0365606,105.8525853
810,Let's Pizza - Pizza & Mì Ý - Bằng Liệt,"21A Ngõ 25 Bằng Liệt, Phố Bằng Liệt, P. Hoàng Liệt, Hoàng Mai, Hà Nội",,,20.963933,105.820714
811,Sói Biển - Thực phẩm sạch - Số 8 Vũ Thạnh,"8 Vũ Thạnh, P. Ô Chợ Dừa, Đống Đa, Hà Nội",,,21.0268208,105.8257696
812,Mì Trộn Zin Zin - Hồ Tùng Mậu,"2/22/35 Ngõ 66 Hồ Tùng Mậu, P. Mai Dịch, Cầu Giấy, Hà Nội",,,21.0370604,105.7775414
813,Bún Bò Huế Chanh Chua,"27 Tam Trinh, P. Vĩnh Tuy, Hoàng Mai, Hà Nội",,,20.9956878,105.862734
814,PocPoc Pizza - Mì Trộn Indomie & Đồ Ăn Vặt - Nguyễn Trãi,"30 Ngõ 108B Nguyễn Trãi, P. Thượng Đình, Thanh Xuân, Hà Nội",,,20.9994163,105.8135807
815,Kaoya Hotpot - Mì Vịt Quay & Cơm Xá Xíu - Lương Định Của,"C11 Lương Định Của, P. Kim Liên, Đống Đa, Hà Nội",,,21.0050204,105.8350843
816,Cơm Văn Phòng & Cơm Niêu Hợp Tác Xã - Nguyễn Đổng Chi,"24 Ngõ 65 Nguyễn Đổng Chi, P. Mỹ Đình 1, Nam Từ Liêm, Hà Nội",,,21.0369484,105.7647461
817,Cơm Quê Chị Béo - Kim Mã,"199/82 Ngõ 290 Kim Mã, P. Kim Mã, Ba Đình, Hà Nội",,,21.0331201,105.8227587
818,Quang Thắng - Cơm Ngon Văn Phòng,"108Y9 Ngõ Tự Do, Trần Đại Nghĩa, P. Đồng Tâm, Hai Bà Trưng, Hà Nội",,,20.9977154,105.8431592
819,Pepperonis Pizza - Lê Duẩn,"216 Lê Duẩn, P. Lê Đại Hành, Hai Bà Trưng, Hà Nội",,,21.0170905,105.8415674
820,Vinamilk - Giấc Mơ Sữa Việt - Hàng Da - HN10184,"Số 44 Hàng Da, P. Cửa Đông, Hoàn Kiếm, Hà Nội",,,21.0302432,105.8464029
821,PiPo Quán - Bánh Tráng Cuốn Thịt Heo,"7 Nguyễn Bá Khoản, P. Trung Hoà, Cầu Giấy, Hà Nội",,,21.0161474,105.8015585
822,TRÀ SỮA BINGXUE - 254 NGUYỄN TRÃI,"254 Đường Nguyễn Trãi, P. Trung Văn, Nam Từ Liêm, Hà Nội",,,20.9873964,105.7969199
823,KATINAT - Yên Phụ,"Số 1-1A Đường Yên Phụ, P. Yên Phụ, Tây Hồ, Hà Nội",,,21.0508989,105.8397574
824,Quán Quân - Mì Tim Cật Chua Cay & Cháo - Khâm Thiên,"40 Ngõ 143 Ngõ Chợ Khâm Thiên, P. Khâm Thiên, Đống Đa, Hà Nội",,,21.0183376,105.8394296
825,Quán Bánh Cuốn Thanh Hóa - Nguyễn Xiển,"14 Ngõ 250 Nguyễn Xiển, P. Hạ Đình, Thanh Xuân, Hà Nội",,,20.9863321,105.8059615
826,"Nem Chạo Dương Thanh - Chạo, Nem Nắm, Nem Tai & Bún Chạo","127 Giáp Bát, P. Giáp Bát, Hoàng Mai, Hà Nội",,,20.985875,105.8434833
827,Bông Chicken - Gà Rán - Trương Định,"Số 8 Ngõ 864 Trương Định, P. Trương Định, Hoàng Mai, Hà Nội",,,20.9963446,105.8494466
828,Super Chicken - Trần Thái Tông,"1 Ngách 44/37 Trần Thái Tông, P. Dịch Vọng, Cầu Giấy, Hà Nội",,,21.0340205,105.7879985
829,Gà Rán Mê Lyy - Dương Khuê,"Kiot 6 Ngõ 29 Dương Khuê, P. Mai Dịch, Cầu Giấy, Hà Nội",,,21.0366023,105.7737095
830,Hai Béo - Ăn Vặt & Bún Đậu - Ao Sen,"10A Ngõ 6 Phố Ao Sen, P. Mộ Lao, Hà Đông, Hà Nội",,,20.9829314,105.7872091
831,Ni Ni Indomie - Ăn Vặt Quán - Nguyễn Chánh,"Chung Cư B10A Nam Trung Yên Nguyễn Chánh, P. Trung Hoà, Cầu Giấy, Hà Nội",,,21.0139133,105.7902498
832,HaBi - Healthy Food - Bùi Xương Trạch,"61 Bùi Xương Trạch, P. Khương Đình, Thanh Xuân, Hà Nội",,,20.990801,105.8174756
833,Song Hổ Quán - Phở Bò & Cơm Rang,"1A A3/D8 Ngõ 673 Ngọc Hồi, TT. Văn Điển, Thanh Trì, Hà Nội",,,20.9402499,105.8445175
834,SuChin - Cơm Gà Cay Hàn Quốc,"Ngõ 8/192/27/6 Lê Quang Đạo, P. Phú Đô, Nam Từ Liêm, Hà Nội",,,21.0137641,105.7701651
835,Trà Sữa Trân Châu Tiger Sugar Tea - Trà Sữa Trân Châu - Tân Mai,"86 Tân Mai, P. Tân Mai, Hoàng Mai, Hà Nội",,,20.9800492,105.851424
836,Bánh Mì Hem - Nguyễn Huy Tưởng,"116 Nguyễn Huy Tưởng, P. Thanh Xuân Trung, Thanh Xuân, Hà Nội",,,20.9983557,105.8057241
837,Bánh Cuốn Đệ Nhất - Quang Trung,"11 Ngõ 195 Quang Trung, P. Hà Cầu, Hà Đông, Hà Nội",,,20.9682936,105.7739317
838,"Happy Chicken - Cơm Gà, Gà Rán & Mì Ý - Thành Công","102A2 Thành Công, P. Thành Công, Ba Đình, Hà Nội",,,21.020353,105.812314
839,"Khánh Béo - Ăn Vặt, Nước Ép & Sinh Tố","311 Tôn Đức Thắng, P. Hàng Bột, Đống Đa, Hà Nội",,,21.019445,105.8305328
840,Quán Gà Ủ Muối - Gà Hun Khói & Chân Gà Ngâm Xả Tắc,"22 Ngõ 63/5/36 Lê Đức Thọ, P. Mỹ Đình 2, Nam Từ Liêm, Hà Nội",,,21.0283716,105.7705049
841,Quán Mẹt Ăn Vặt - Nem Nướng Nha Trang & Nem Chua Rán,"13 Ngõ 63/5/36 Lê Đức Thọ, P. Mỹ Đình 1, Nam Từ Liêm, Hà Nội",,,21.0225029,105.7668992
842,Quán Mẹt Ăn Vặt Giá Học Sinh - Nem Nướng Nha Trang & Nem Chua Rán,"12 Ngõ 63/5/36 Đường Lê Đức Thọ, P. Mỹ Đình 1, Nam Từ Liêm, Hà Nội",,,21.0225029,105.7668992
843,Quán Nem Nướng Nha Trang - Mẹt Ăn Vặt - Lê Đức Thọ,"11 Ngõ 63/5/36 Lê Đức Thọ, P. Mỹ Đình 1, Nam Từ Liêm, Hà Nội",,,21.0225029,105.7668992
844,Nootea - Lê Trọng Tấn,"212 Lê Trọng Tấn, P. Khương Mai, Thanh Xuân, Hà Nội",,,20.9921478,105.8324302
845,Lẩu Ly & Mì Indomie - Lĩnh Nam - Shop Online,"10D Ngách 29 Ngõ 296 Lĩnh Nam, P. Lĩnh Nam, Hoàng Mai, Hà Nội",,,20.9802893,105.8789848
846,Sữa Chua Trân Châu Hạ Long - Mỹ Đình,"Số 6A Ngõ 394 Mỹ Đình, P. Mỹ Đình 1, Nam Từ Liêm, Hà Nội",,,21.0240468,105.7767039
847,"Meo Meo Quán - Gà Ủ Muối, Xôi & Đồ Ăn Vặt - Văn Hội","Số 4 Ngõ 156 Đường Văn Hội, P. Đức Thắng, Bắc Từ Liêm, Hà Nội",,,21.0786665,105.7748249
848,Cơm Rang Quốc Dân - Thành Công,"102 D9 Đường Thành Công, P. Thành Công, Ba Đình, Hà Nội",,,21.0229892,105.8123722
849,M Cafein - Kim Giang,"Số 189 Ngõ 750 Kim Giang (đầu Ngõ 55 Thanh Liệt) , X. Thanh Liệt, Thanh Trì, Hà Nội",,,20.964806,105.8139029
850,Nem Nắm & Nem Tai - Thu Hương (Since 2005) - Nguyễn An Ninh,"79 Nguyễn An Ninh, P. Tương Mai, Hoàng Mai, Hà Nội",,,20.9927874,105.8434725
851,Bún Cá Măng Cay Đệ Nhất - Lê Trọng Tấn,"152 Ngõ 192 Lê Trọng Tấn, P. Định Công, Thanh Xuân, Hà Nội",,,20.9896021,105.8273207
852,Cơm Thố ACay - Giếng Mứt,"3 Ngõ Giếng Mứt, P. Trương Định, Hai Bà Trưng, Hà Nội",,,20.9978118,105.8498491
853,"Bếp Mẹ Beo Sóc- Trà Sữa, Chân Gà & Đồ Ăn Vặt - Đội Cấn","21A Ngách 36 Ngõ 379 Đội Cấn, Ba Đình, Hà Nội",,,21.0389092,105.8142296
854,"Thiên An - Gà Ủ Muối, Mỳ Trộn Indomie & Ăn Vặt Các Loại","Số 4 Màu Xanh Đầu Ngách 95/2 Phố Nam Dư, P. Lĩnh Nam, Hoàng Mai, Hà Nội",,,20.9848582,105.8884535
855,"Hamini - Nước Ép, Hoa Quả Dầm & Đồ Ăn Vặt - Cốm Vòng","66 Cốm Vòng, P. Dịch Vọng Hậu, Cầu Giấy, Hà Nội",,,21.0311446,105.7863315
856,Cà Phê Góc Phố Simco - Đình Thôn,"Số 16 Nghách 1/8 Ngõ 1 Đình Thôn, P. Mỹ Đình 1, Nam Từ Liêm, Hà Nội",,,21.0211692,105.7787589
857,Bánh Mì Hội An - Hoàng Đạo Thành,"98 Hoàng Đạo Thành, P. Kim Giang, Thanh Xuân, Hà Nội",,,20.982535,105.8113942
858,Phở Chua 22 - Phở Chua & Mỳ Trộn - Trâu Quỳ,"Số 36 Ngõ 46 Đường Trâu Quỳ, TT.Trâu Quỳ, Gia Lâm, Hà Nội",,,21.0076405,105.935618
859,Chubby's Kitchen - Bánh Mỳ & Sữa Hạt - Tôn Thất Tùng,"96 Ngõ 72 Tôn Thất Tùng, P. Khương Thượng, Đống Đa, Hà Nội",,,21.0023069,105.8271148
860,Cơm Gà Nướng Lu 99 - Dương Quảng Hàm,"18 Ngõ 48 Dương Quảng Hàm, P. Quan Hoa, Cầu Giấy, Hà Nội",,,21.0337443,105.7995402
861,Bún Chả Que Tre - Thanh Xuân Bắc,"115E8 Thanh Xuân Bắc, P. Thanh Xuân Bắc, Thanh Xuân, Hà Nội",,,20.9901612,105.799577
862,"Ngô, Khoai & Hạt Dẻ - Shop Online","386 Khương Đình, P. Hạ Đình, Thanh Xuân, Hà Nội",,,20.9881386,105.8128224
863,Nem Nướng Nha Trang - Hoàng Mai,"26 Giáp Bát, P. Giáp Bát, Hoàng Mai, Hà Nội",,,20.9865578,105.843513
864,Đồ Ăn Vặt - Bảo Linh,"Số 17A Ngõ 164/14 Đê La Thành Nhỏ, P. Thổ Quan, Đống Đa, Hà Nội",,,21.0154907,105.8341784
865,Kumit - Mỳ Gà Tần & Mỳ Trộn Indomie,"22 Ngõ 34 Phú Đô, P. Phú Đô, Nam Từ Liêm, Hà Nội",,,21.008617,105.7669451
866,Ro's Cake - Bánh Kem & Bông Lan Trứng Muối,"Số 11A Ngõ 2 Quang Trung, P.Quang Trung, Hà Đông, Hà Nội",,,20.9662933,105.7681377
867,Hoàn Hương - Bánh Cuốn Nóng & Gà Tần,"30 Đình Thôn, P. Mỹ Đình 1, Nam Từ Liêm, Hà Nội",,,21.0207603,105.7782251
868,"Bếp Chú Thuỷ Cơ Sở 1 - Cơm Gà Nướng, Sườn Nướng & Thịt Nướng - Trần Đại Nghĩa","32 Ngõ 183 Trần Đại Nghĩa, P.Bách Khoa, Hai Bà Trưng, Hà Nội",,,20.9979283,105.8466417
869,Duck Coffee,"20 Ngách 2/35 Phố Hoàng Liệt, P. Hoàng Liệt, Hoàng Mai, Hà Nội",,,20.9664834,105.8359264
870,Cơm Tấm 3 Ông Tướng - Minh Khai,"2 - TT 2A (Đối Diện 27) Ngõ 622 Minh Khai, Hai Bà Trưng, Hà Nội",,,20.9969218,105.8711417
871,Tiệm Cơm 68 - Cơm Văn Phòng,"Đơn Nguyên 5, Ký Túc Xá Mỹ Đình, Nam Từ Liêm, Hà Nội",,,21.033712,105.7659938
872,Cơm Gia Đình Trung Kính - Cơm Văn Phòng Cao Cấp - 168 Hoa Bằng,"168 Hoa Bằng, P. Yên Hòa, Cầu Giấy, Hà Nội",,,21.0246403,105.7951139
873,Bánh Mì Que Bảo Lam - Triều Khúc,"67 Triều Khúc, Thanh Xuân, Hà Nội",,,20.9843066,105.7998452
874,"Su Su - Nước Ép, Sinh Tố & Bánh Tráng Trộn - Khương Đình","164 Khương Đình, P.Thượng Đình, Thanh Xuân, Hà Nội",,,20.9942293,105.8140547
875,Noémi Bakery & Tea - Trung Kính,"Số 51 Ngõ 193 Trung Kính, Cầu Giấy, Hà Nội",,,21.0183242,105.7926937
876,Chicky - Cơm & Gà Rán Ăn Vặt - Đại An,"16 Ngõ 44 Đại An, P. Văn Quán, Hà Đông, Hà Nội",,,21.0026998,105.809239
877,Chân Gà Nộm - Trà Bí Đao & Đồ Ăn Vặt,"No06 Lk30 Khu 16 17 18 Dương Nội, P. Dương Nội, Hà Đông, Hà Nội",,,20.9823034,105.748688
878,"Bếp Dũng - Bún trộn, Miến xào & Miến trộn - Tôn Đức Thắng","28 Ngõ Thịnh Hào 1 - Tôn Đức Thắng, P. Hàng Bột, Đống Đa, Hà Nội",,,21.0234815,105.8318911
879,Gà Quay & Gà Ủ Muối Hoa Tiêu PHÚC XXO - Gà Ủ Muối & Gà Quay,"28A Khương Đình, P. Thượng Đình, Thanh Xuân, Hà Nội",,,20.9957137,105.8147295
880,Hoa Quả 88 - Phố Đông Thiên,"Số 12 Ngõ 140/70 Phố Đông Thiên, P. Vĩnh Hưng, Hoàng Mai, Hà Nội",,,20.9860548,105.8778736
881,"Kim Liên - Bún, Miến & Bánh Đa Cua - Lương Định Của","116B15 Lương Định Của, TT Kim Liên, P. Kim Liên, Đống Đa, Hà Nội",,,21.0072207,105.8348521
882,Bơ Juice - Nước Ép & Ăn Vặt - Xuân La,"Số 34 Ngõ 77/47 Xuân La, P. Xuân La, Tây Hồ, Hà Nội",,,21.0666416,105.804581
883,"Sam Juice - Nước Ép Detox, Trà Sữa & Đồ Ăn Vặt","7 Ngõ 850 Đường Láng, Đống Đa, Hà Nội",,,21.0197814,105.8027738
884,"Trà Trái Cây Tươi, Phở Cuốn & Đồ Ăn Vặt - Cô Hà - Giáp Nhất","19B Ngõ 213 Giáp Nhất, P. Nhân Chính, Thanh Xuân, Hà Nội",,,21.0061609,105.8148805
885,Tiệm Bé Xoài Nước Ép Tươi Nguyên Chất & Sinh Tố Hoa Quả,"Số 19 Ngõ 36 Đuờng Triều Khúc, P. Thanh Xuân Nam, Thanh Xuân, Hà Nội",,,20.9848458,105.7975367
886,Phở Cô Tám - Chùa Láng,"Số 2 Ngõ 157 Chùa Láng, P. Láng Thượng, Đống Đa, Hà Nội",,,21.02232,105.8030504
887,Ăn Vặt 24H & Mỳ Trộn Indomie - Định Công Hạ,"Số Nhà 62 Ngõ 99/110/85 Định Công Hạ, P. Định Công, Hoàng Mai, Hà Nội",,,20.977909,105.8259351
888,Chicky - Cơm & Gà Rán Ăn Vặt - Trần Đại Nghĩa,"247 Trần Đại Nghĩa, P. Đồng Tâm, Hai Bà Trưng, Hà Nội",,,20.9972928,105.8460187
889,Y Doan - Sủi Cảo & Bánh Bao - Phùng Khoang,"Lô 10 Liền Kề 3 Ngõ 67 Phùng Khoang, P. Trung Văn, Nam Từ Liêm, Hà Nội",,,20.9633917,105.7941184
890,Cộng 84 - Cơm Thố & Cơm Đảo & Cơm Gà,"Số 60 Ngõ 508 Đường Láng, P. Láng Hạ, Đống Đa, Hà Nội",,,21.0106551,105.8125361
891,Mye Vegan - Chay Lành Mạnh & Buffet Chay - 14A Ngõ 575 Kim Mã,"14A ngõ 575 Kim Mã, P. Ngọc Khánh, Ba Đình, Hà Nội",,,21.0290165,105.8091576
892,"Chickyday - Cơm Gà, Cơm Cuộn & Đồ Ăn Vặt - Chùa Bộc","12A Chùa Bộc, P. Trung Tự, Đống Đa, Hà Nội",,,21.0078468,105.8282223
893,Bánh Mì Xứ Lạng - Phan Bá Vành,"191 Phan Bá Vành, P. Cổ Nhuế 1, Bắc Từ Liêm, Hà Nội",,,21.0527794,105.7719537
894,Pizza Life - Sunshine Garden,"S05a Tòa G2 Sunshine Garden, P. Mai Động, Hoàng Mai, Hà Nội",,,20.9928257,105.8713628
895,"Kencook - Gà Rán, Cơm Gà & Pizza - Nguyễn Lương Bằng","24 Ngõ 178 Nguyễn Lương Bằng, P. Ô Chợ Dừa, Đống Đa, Hà Nội",,,21.0156304,105.8275904
896,Xôi Nhà Lười,"16 Ngách 8 Ngõ 216 Đê La Thành Nhỏ, P. Thổ Quan, Đống Đa, Hà Nội",,,21.0163921,105.8332095
897,LEO'S Tea - Trà Sữa & Ăn Vặt,"Kiot 01 Toà T1 ĐN1 Thăng Long, Victory An khánh, X. An Khánh, Hoài Đức, Hà Nội",,,21.0091805,105.7221895
898,Sành Mixup - Các Món Trộn - 76 Duy Tân,"16 Ngõ 76 Duy Tân, P. Dịch Vọng Hậu, Cầu Giấy, Hà Nội",,,21.0320113,105.7839815
899,"Mỳ Gà Tần, Gà Ủ Muối & Đồ Ăn Vặt Phương Thảo","51b Nguyễn Thái Học, P. Quang Trung, Hà Đông, Hà Nội",,,20.9733402,105.7746757
900,Cơm Văn Phòng - Phú Thắng,"29 Hạ Đình, P. Thanh Xuân Trung, Thanh Xuân, Hà Nội",,,20.9887758,105.8106837
901,Chân Gà Rút Xương Sốt Thái & Ngâm Sả Tắc - Bếp Mẹ Bi,"40 Ngõ 13 Lĩnh Nam, Tòa Nhà Sunshine Palace, P. Mai Động, Hoàng Mai, Hà Nội",,,20.9897734,105.8678032
902,Bún Cá Chú Quảng,"101 C6 Trần Huy Liệu, P. Giảng Võ, Ba Đình, Hà Nội",,,21.026806,105.822644
903,"Bánh Mỳ Cay Hải Phòng, Nước Ép & Đồ Ăn Vặt Mẹ CoNan - Định Công","7 Ngõ 35 Định Công, P. Định Công, Hoàng Mai, Hà Nội",,,20.9813757,105.8305372
904,Gà Không Lối Thoát - Mẹt Gà Muối Ngọc Ánh,"18G Ngõ 277 Quan Hoa, P. Quan Hoa, Cầu Giấy, Hà Nội",,,21.0381713,105.8057076
905,HETY - Bún Thịt Nướng - Mai Dịch,"TT Văn Công Mai Dịch, Ngõ 165 Mai Dịch, P. Mai Dịch, Cầu Giấy, Hà Nội",,,21.0393834,105.7739442
906,"Bao Bao - Cơm Xá Xíu, Mỳ Chua Cay & Cháo Ếch - 213 Xã Đàn","213 Xã Đàn, P. Nam Đồng, Đống Đa, Hà Nội",,,21.0160868,105.8319539
907,Nem Nướng Nha Trang - Phở Cuốn Bún Trộn 99,"395 Vũ Hữu, P.Trung Văn, Thanh Xuân, Hà Nội",,,20.9931754,105.7961343
908,"Tiệm Nhà Liên - Phở Cuốn, Trà Thái & Nước Ép","9/2/73 Yên Xá, X. Tân Triều, Thanh Trì, Hà Nội",,,20.9679769,105.7955197
909,Thắm Juice Healthy - Nước Ép Nguyên Chất & Sinh Tố,"Số 21 Ngõ 68 Phố Cầu Am, P. Vạn Phúc, Hà Đông, Hà Nội",,,20.9791595,105.7755034
910,Chi Cha - Xôi & Bánh Mỳ Phố - Vĩnh Tuy,"Ki-ốt 4E Ngõ 124 Vĩnh Tuy, P. Vĩnh Tuy, Hai Bà Trưng, Hà Nội",,,21.0010292,105.8755039
911,"Xôi Thị Kha - Thịt, Chả & Bánh Khúc - 54A Nguyễn Chí Thanh","54A Nguyễn Chí Thanh, P. Láng Thượng, Đống Đa, Hà Nội",,,21.0234901,105.8093995
912,Ăn Vặt Thị Tóp,"4 Ngõ 100 An Xá, P. Phúc Xá, Ba Đình, Hà Nội",,,21.0454891,105.8501858
913,Nem Nướng Nha Trang Vân Linh - Dương Khuê,"Số 23 ngõ 4/3, Phố Dương Khuê, P. Mai Dịch, Cầu Giấy, Hà Nội",,,21.0368946,105.7736049
914,ChaoSiam Trà - Cafe Ấm Đất Nung - Lê Đại Hành,"41 Lê Đại Hành, P. Lê Đại Hành, Hai Bà Trưng, Hà Nội",,,21.0108824,105.8488492
915,Tiệm Gà Rán Tê Tê Hàn Quốc,"Số 1C2 Ngõ 261 Phố Trần Quốc Hoàn, P. Dịch Vọng Hậu, Cầu Giấy, Hà Nội",,,21.0413178,105.7817362
916,Cơm Tấm Ba Miền - Tây Mỗ - Shop Online,"Số 2B Ngách 52 Ngõ 43 Phố Cầu Cốc, P. Tây Mỗ, Nam Từ Liêm, Hà Nội",,,21.0052504,105.7462252
917,Dè Cube - Trà Sữa & Bánh Mì Nướng Muối Ớt,"Số Nhà 34 Ngõ 116 Miếu Đầm, P. Mễ Trì, Nam Từ Liêm, Hà Nội",,,21.0044734,105.7814236
918,Bún Riêu Cua & Bún Cá - Hiền Linh - Ngõ 2 Nguyễn Chánh,"17 Ngõ 2 Nguyễn Chánh, P. Trung Hoà, Cầu Giấy, Hà Nội",,,21.0088066,105.7954257
919,LQS - Chuyên Bún Bò Huế & Cơm Rang Giòn - Trường Chinh,"40 Ng. 102 Trường Chinh, P. Phương Đình, Đống Đa, Hà Nội",,,20.9993405,105.8378485
